[2019-07-03 09:34:24] main.ERROR: Error: Application is not installed yet.  [] []
[2019-07-03 22:20:42] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2019-07-03 22:20:42] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["VERTEX"],"mode":"matchingTag"}} []
[2019-07-03 22:20:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://192.168.10.10/dev_env/","invalidateInfo":{"identifier":"interception"}} []
[2019-07-03 22:20:59] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://192.168.10.10/dev_env/","invalidateInfo":{"identifier":"SYSTEM_CONFIG"}} []
[2019-07-03 22:41:11] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://192.168.10.10/dev_env/","invalidateInfo":{"identifier":"interception"}} []
[2019-07-03 22:41:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://192.168.10.10/dev_env/pub/static/version1562191646/adminhtml/Magento/backend/en_US/Magento_AsynchronousOperations/template/grid/cells/actions.html?resource=adminhtml/Magento/backend/en_US/Magento_AsynchronousOperations/template/grid/cells/actions.html","invalidateInfo":{"identifier":"interception"}} []
[2019-07-03 22:41:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://192.168.10.10/dev_env/pub/static/version1562191646/adminhtml/Magento/backend/en_US/Magento_Ui/templates/grid/cells/actions.html?resource=adminhtml/Magento/backend/en_US/Magento_Ui/templates/grid/cells/actions.html","invalidateInfo":{"identifier":"interception"}} []
[2019-07-03 22:41:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://192.168.10.10/dev_env/pub/static/version1562191646/adminhtml/Magento/backend/en_US/Magento_AdminNotification/template/grid/cells/message.html?resource=adminhtml/Magento/backend/en_US/Magento_AdminNotification/template/grid/cells/message.html","invalidateInfo":{"identifier":"interception"}} []
[2019-07-03 22:41:40] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://192.168.10.10/dev_env/pub/static/version1562191646/adminhtml/Magento/backend/en_US/Magento_AsynchronousOperations/template/grid/cells/actions.html?resource=adminhtml/Magento/backend/en_US/Magento_AsynchronousOperations/template/grid/cells/actions.html","invalidateInfo":{"identifier":"SYSTEM_CONFIG"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2019-07-04 02:33:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2019-07-04 02:33:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"SYSTEM_CONFIG"}} []
[2019-07-04 02:33:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2019-07-04 02:33:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2019-07-04 02:33:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2019-07-04 02:33:39] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["VERTEX"],"mode":"matchingTag"}} []
[2019-07-04 02:33:49] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"interception"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2019-07-04 02:34:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2019-07-04 02:34:08] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2019-07-04 03:25:35] main.ERROR: Unable to resolve the source file for 'frontend/Solwin/freego_child/en_US/Solwin_Cpanel/css/grabbing.png' [] []
[2019-07-04 03:25:35] main.CRITICAL: Unable to resolve the source file for 'frontend/Solwin/freego_child/en_US/Solwin_Cpanel/css/grabbing.png' [] []
[2019-07-04 03:40:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/admin/index/index/key/487970d3afd42d4fa3bf595cbea6c14888571553c23819d5fd66bce9a8728a4e/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"}} []
[2019-07-04 03:40:09] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system_cache was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::marketing was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::marketing_communications was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::marketing_seo was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::marketing_user_content was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::content was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::content_elements was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::stores was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::stores_settings was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::stores_attributes was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::other_settings was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::system_other_settings was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backend::setup_wizard was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Variable::system_variable was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_AdminNotification::system_adminnotification was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Indexer::system_index was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Search::search_terms was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Search::search_synonyms was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_User::system_acl was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_User::system_acl_users was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_User::system_acl_roles was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_User::system_acl_locks was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Customer::customer was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Customer::customer_manage was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Customer::customer_online was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Customer::customer_group was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Cms::cms_page was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Cms::cms_block was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Backup::system_tools_backup was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Catalog::catalog was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Catalog::catalog_products was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Catalog::catalog_categories was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_attributes was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_sets was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Catalog::inventory was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_CatalogRule::promo was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_CatalogRule::promo_catalog was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Integration::system_extensions was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Integration::system_integrations was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Widget::cms_widget_instance was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::sales was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::sales_operation was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::sales_order was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::sales_invoice was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::sales_shipment was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::sales_creditmemo was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::sales_transactions was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Sales::system_order_statuses was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Email::template was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_rates was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_symbols was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Paypal::report_salesroot_paypal_settlement_reports was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Paypal::paypal_billing_agreement was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Analytics::business_intelligence was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Analytics::advanced_reporting was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Analytics::bi_essentials was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Downloadable::report_products_downloads was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_ImportExport::system_convert_import was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_ImportExport::system_convert_export was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_ImportExport::system_convert_history was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Newsletter::newsletter_template was processed [] []
[2019-07-04 03:40:09] main.INFO: Add of item with id Magento_Newsletter::newsletter_queue was processed [] []
